Observation Order,Exam Code,Course ID,Year,Semester,Course,Subject,Exam,Class Order,ID-Scrambled,Gender,Exam Type,Correct,Wrong,Score,Z-Score
1780,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,18,2435370,F,A,4,19,16,-2.366120219
1785,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,23,2476554,F,A,15,10,60,0.639344262
1788,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,26,2477164,F,A,13,12,52,0.092896175
1799,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,37,2581118,F,A,5,20,20,-2.092896175
1800,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,38,2581380,F,A,19,6,76,1.732240437
1801,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,39,2581432,F,A,10,15,40,-0.726775956
1805,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,43,2581910,F,A,12,13,48,-0.180327869
1809,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,47,2622314,F,A,17,8,68,1.18579235
1813,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,51,2622826,F,A,12,13,48,-0.180327869
1819,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,57,2623420,F,A,15,10,60,0.639344262
1820,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,58,2623472,F,A,18,7,72,1.459016393
1822,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,60,2623570,F,A,14,11,56,0.366120219
1826,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,64,2623982,F,A,13,12,52,0.092896175
1828,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,66,2624160,F,A,12,13,48,-0.180327869
1835,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,73,2624904,F,A,10,15,40,-0.726775956
1844,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,82,2695064,F,A,14,11,56,0.366120219
1851,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,89,2705230,F,A,11,14,44,-0.453551913
1852,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,90,2705246,F,A,8,17,32,-1.273224044
1854,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,92,2705360,F,A,13,12,52,0.092896175
1859,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,97,2705642,F,A,7,18,28,-1.546448087
1861,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,99,2705740,F,A,12,13,48,-0.180327869
1863,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,101,2705840,F,A,2,4,8,-2.912568306
1864,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,102,2705974,F,A,16,9,64,0.912568306
1865,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,103,2705990,F,A,13,12,52,0.092896175
1871,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,109,2746082,F,A,10,15,40,-0.726775956
1872,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,110,2746132,F,A,12,13,48,-0.180327869
1875,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,113,2746232,F,A,10,15,40,-0.726775956
1876,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,114,2746248,F,A,12,13,48,-0.180327869
1879,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,117,2746498,F,A,10,15,40,-0.726775956
1882,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,120,2746612,F,A,15,10,60,0.639344262
1884,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,122,2746644,F,A,19,6,76,1.732240437
1885,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,123,2746726,F,A,11,14,44,-0.453551913
1886,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,124,2746778,F,A,14,11,56,0.366120219
1888,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,126,2746810,F,A,16,9,64,0.912568306
1889,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,127,2746826,F,A,11,14,44,-0.453551913
1890,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,128,2746908,F,A,17,8,68,1.18579235
1896,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,134,2747040,F,A,12,13,48,-0.180327869
1898,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,136,2747174,F,A,14,11,56,0.366120219
1907,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,145,2747586,F,A,20,5,80,2.005464481
1914,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,152,2747868,F,A,12,13,48,-0.180327869
1917,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,155,2748014,F,A,16,9,64,0.912568306
1918,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,156,2748030,F,A,17,8,68,1.18579235
1919,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,157,2748160,F,A,7,18,28,-1.546448087
1920,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,158,2748228,F,A,18,7,72,1.459016393
1923,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,161,2748378,F,A,18,7,72,1.459016393
1924,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,162,2748442,F,A,10,15,40,-0.726775956
1927,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,165,2748640,F,A,8,17,32,-1.273224044
1936,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,174,2813020,F,A,12,13,48,-0.180327869
1942,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,180,2821918,F,A,16,9,64,0.912568306
1946,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,184,2822098,F,A,12,13,48,-0.180327869
1947,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,185,2822112,F,A,14,11,56,0.366120219
1952,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,190,2822394,F,A,12,13,48,-0.180327869
1953,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,191,2822410,F,A,10,15,40,-0.726775956
1954,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,192,2822508,F,A,13,12,52,0.092896175
1955,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,193,2822592,F,A,11,14,44,-0.453551913
1957,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,195,2822822,F,A,16,9,64,0.912568306
1958,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,196,2822874,F,A,6,19,24,-1.819672131
1962,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,200,2823154,F,A,11,14,44,-0.453551913
1966,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,204,2867294,F,A,12,13,48,-0.180327869
1973,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,211,2868116,F,A,15,10,60,0.639344262
1977,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,215,2868612,F,A,15,10,60,0.639344262
1978,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,216,2868826,F,A,13,11,52,0.092896175
1979,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,217,2868842,F,A,13,12,52,0.092896175
1983,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,221,2869190,F,A,12,13,48,-0.180327869
1996,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,234,3011914,F,A,15,10,60,0.639344262
2001,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,239,3228956,F,A,14,11,56,0.366120219
2003,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,241,2581036,F,A,7,18,28,-1.546448087
2004,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,242,2746148,F,A,17,8,68,1.18579235
2005,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,1,2749998,F,A,11,12,44,-1.095988539
2025,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,21,2766146,F,A,9,16,36,-1.669054441
2046,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,42,2495380,F,A,15,10,60,0.050143266
2050,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,46,2642412,F,A,11,14,44,-1.095988539
2051,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,47,3058858,F,A,13,12,52,-0.522922636
2057,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,53,2696960,F,A,7,18,28,-2.242120344
2071,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,67,2479260,F,A,10,15,40,-1.38252149
2075,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,71,2765802,F,A,12,13,48,-0.809455587
2080,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,76,2770188,F,A,10,15,40,-1.38252149
2096,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,92,2766526,F,A,15,10,60,0.050143266
2097,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,93,2749468,F,A,15,10,60,0.050143266
2103,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,99,2749400,F,A,17,8,68,0.623209169
2113,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,109,2749352,F,A,15,10,60,0.050143266
2123,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,119,2764942,F,A,11,9,44,-1.095988539
2140,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,136,2708940,F,A,19,6,76,1.196275072
2142,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,138,2498532,F,A,11,14,44,-1.095988539
2143,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,139,2708842,F,A,18,7,72,0.90974212
2147,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,143,2749154,F,A,11,14,44,-1.095988539
1,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,1,2582090,F,B,20,5,80,0.493055556
2,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,2,2568526,F,B,11,14,44,-1.779671717
7,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,7,2704818,F,B,12,13,48,-1.527146465
8,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,8,2436142,F,B,19,6,76,0.240530303
9,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,9,2213312,F,B,22,3,88,0.998106061
14,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,14,2437366,F,B,18,7,72,-0.011994949
15,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,15,2436242,F,B,24,1,96,1.503156566
17,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,17,2580770,F,B,15,10,60,-0.769570707
19,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,19,2580786,F,B,17,8,68,-0.264520202
20,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,20,2580802,F,B,12,13,48,-1.527146465
22,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,22,2442760,F,B,22,3,88,0.998106061
24,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,24,2580838,F,B,19,6,76,0.240530303
26,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,26,2303602,F,B,17,8,68,-0.264520202
27,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,27,2655448,F,B,16,9,64,-0.517045455
28,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,28,2580870,F,B,14,11,56,-1.02209596
30,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,30,2705162,F,B,20,5,80,0.493055556
31,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,31,2648518,F,B,14,11,56,-1.02209596
36,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,36,2438966,F,B,21,4,84,0.745580808
37,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,37,2213642,F,B,20,5,80,0.493055556
38,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,38,2436308,F,B,19,6,76,0.240530303
39,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,39,2292528,F,B,21,4,84,0.745580808
40,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,40,2439050,F,B,25,0,100,1.755681818
45,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,45,2442896,F,B,18,7,72,-0.011994949
47,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,47,2581000,F,B,12,13,48,-1.527146465
48,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,48,2436340,F,B,18,7,72,-0.011994949
49,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,49,2999996,F,B,20,5,80,0.493055556
50,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,50,2581036,F,B,14,11,56,-1.02209596
53,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,53,2211250,F,B,20,5,80,0.493055556
61,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,61,2436476,F,B,22,3,88,0.998106061
63,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,63,2648368,F,B,23,2,92,1.250631313
65,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,65,2581150,F,B,13,12,52,-1.274621212
68,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,68,2581182,F,B,18,7,72,-0.011994949
69,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,69,2439248,F,B,19,6,76,0.240530303
72,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,72,2692176,F,B,17,8,68,-0.264520202
73,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,73,2400472,F,B,16,9,64,-0.517045455
76,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,76,2439362,F,B,20,5,80,0.493055556
78,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,78,2303836,F,B,22,3,88,0.998106061
83,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,83,2436522,F,B,20,5,80,0.493055556
85,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,85,2435354,F,B,24,1,96,1.503156566
87,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,87,2581364,F,B,13,12,52,-1.274621212
88,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,88,2581380,F,B,16,9,64,-0.517045455
89,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,89,2436574,F,B,21,4,84,0.745580808
90,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,90,2581416,F,B,17,8,68,-0.264520202
93,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,93,2436590,F,B,19,6,76,0.240530303
95,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,95,2435386,F,B,12,13,48,-1.527146465
97,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,97,1455734,F,B,9,16,36,-2.284722222
98,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,98,2436606,F,B,23,2,92,1.250631313
100,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,100,2439462,F,B,23,2,92,1.250631313
102,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,102,2436690,F,B,21,4,84,0.745580808
104,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,104,2439498,F,B,22,3,88,0.998106061
105,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,105,2436704,F,B,21,4,84,0.745580808
109,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,109,2436772,F,B,19,6,76,0.240530303
115,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,115,2435536,F,B,17,8,68,-0.264520202
120,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,120,2304098,F,B,17,8,68,-0.264520202
121,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,121,2435600,F,B,17,8,68,-0.264520202
125,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,125,2436970,F,B,19,6,76,0.240530303
126,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,126,2436986,F,B,11,14,44,-1.779671717
127,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,127,2705824,F,B,10,15,40,-2.03219697
130,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,130,2435652,F,B,15,10,60,-0.769570707
132,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,132,2304160,F,B,19,6,76,0.240530303
135,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,135,2705876,F,B,12,13,48,-1.527146465
136,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,136,2435750,F,B,15,10,60,-0.769570707
139,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,139,2304244,F,B,22,3,88,0.998106061
143,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,143,2581860,F,B,12,13,48,-1.527146465
145,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,145,2705922,F,B,15,10,60,-0.769570707
149,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,149,2438356,F,B,20,5,80,0.493055556
152,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,152,2437100,F,B,18,7,72,-0.011994949
154,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,154,2581926,F,B,18,7,72,-0.011994949
156,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,156,2437136,F,B,15,10,60,-0.769570707
159,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,159,2489774,F,B,13,12,52,-1.274621212
164,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,164,2582022,F,B,12,13,48,-1.527146465
167,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,167,2343930,F,B,21,4,84,0.745580808
168,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,1,2582090,F,B,18,7,72,0.211970075
169,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,2,2568526,F,B,9,16,36,-2.032418953
171,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,4,2480744,F,B,21,4,84,0.960099751
174,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,7,2704818,F,B,11,14,44,-1.533665835
175,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,8,2436142,F,B,17,8,68,-0.037406484
176,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,9,2213312,F,B,20,5,80,0.710723192
181,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,14,2437366,F,B,17,8,68,-0.037406484
182,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,15,2436242,F,B,22,3,88,1.209476309
184,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,17,2580770,F,B,14,11,56,-0.78553616
186,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,19,2580786,F,B,15,10,60,-0.536159601
187,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,20,2580802,F,B,10,15,40,-1.783042394
189,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,22,2442760,F,B,20,5,80,0.710723192
191,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,24,2580838,F,B,17,8,68,-0.037406484
193,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,26,2303602,F,B,15,10,60,-0.536159601
194,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,27,2655448,F,B,14,11,56,-0.78553616
195,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,28,2580870,F,B,12,13,48,-1.284289277
